5인 가구-1천만원 이상 3천만원 미만-주상복합-월세-고졸 미만(초/중/고 재학 포함),1
5인 가구-1천만원 이상 3천만원 미만-단독주택-전세-대학 재학,1
4인 가구-7천만원 이상 1억원 미만-아파트-자가-고졸,1
3인 가구-3천만원 이상 5천만원 미만-연립/빌라-전세-고졸 미만(초/중/고 재학 포함),1
2인 가구-1천만원 미만-연립/빌라-전세-대학원 재학,1
3인 가구-3천만원 이상 5천만원 미만-아파트-월세-대학 재학,1
5인 가구-5천만원 이상 7천만원 미만-아파트-자가-고졸,1
대가족-3천만원 이상 5천만원 미만-연립/빌라-자가-대학 재학,1
3인 가구-3천만원 이상 5천만원 미만-단독주택-월세-고졸,1
2인 가구-1천만원 이상 3천만원 미만-아파트-월세-대학원 재학,1
2인 가구-1천만원 이상 3천만원 미만-아파트-자가-고졸,1
4인 가구-연간 1억원 이상-연립/빌라-전세-대학 재학,1
4인 가구-5천만원 이상 7천만원 미만-단독주택-자가-대학 졸업,1
3인 가구-1천만원 미만-아파트-월세-고졸,1
2인 가구-1천만원 이상 3천만원 미만-연립/빌라-전세-대학원 재학,1
5인 가구-연간 1억원 이상-연립/빌라-전세-대학 재학,1
2인 가구-7천만원 이상 1억원 미만-아파트-자가-대학 재학,1
3인 가구-연간 1억원 이상-아파트-전세-고졸 미만(초/중/고 재학 포함),1
5인 가구-1천만원 미만-단독주택-전세-고졸 미만(초/중/고 재학 포함),1
5인 가구-1천만원 이상 3천만원 미만-연립/빌라-전세-대학 졸업,1
4인 가구-3천만원 이상 5천만원 미만-주상복합-월세-대학 졸업,1
2인 가구-1천만원 미만-단독주택-전세-고졸,1
2인 가구-1천만원 이상 3천만원 미만-연립/빌라-자가-대학 재학,1
4인 가구-1천만원 이상 3천만원 미만-아파트-월세-고졸,1
3인 가구-1천만원 미만-연립/빌라-월세-대학 재학,1
4인 가구-연간 1억원 이상-주상복합-자가-대학원 재학,1
대가족-1천만원 미만-연립/빌라-월세-고졸,1
3인 가구-1천만원 이상 3천만원 미만-아파트-자가-대학원 졸업,1
3인 가구-연간 1억원 이상-연립/빌라-자가-대학 졸업,1
3인 가구-1천만원 이상 3천만원 미만-주상복합-월세-대학 졸업,1
2인 가구-1천만원 이상 3천만원 미만-오피스텔-전세-대학 졸업,1
5인 가구-3천만원 이상 5천만원 미만-아파트-전세-대학 졸업,1
5인 가구-5천만원 이상 7천만원 미만-연립/빌라-자가-고졸,1
2인 가구-3천만원 이상 5천만원 미만-연립/빌라-전세-대학원 졸업,1
5인 가구-3천만원 이상 5천만원 미만-연립/빌라-전세-대학 졸업,1
2인 가구-1천만원 이상 3천만원 미만-아파트-월세-고졸,1
5인 가구-1천만원 이상 3천만원 미만-아파트-전세-대학 졸업,1
5인 가구-1천만원 이상 3천만원 미만-단독주택-자가-고졸 미만(초/중/고 재학 포함),1
1인 가구-3천만원 이상 5천만원 미만-아파트-자가-고졸 미만(초/중/고 재학 포함),1
5인 가구-연간 1억원 이상-주상복합-월세-대학 재학,1
4인 가구-7천만원 이상 1억원 미만-단독주택-월세-대학 재학,1
3인 가구-5천만원 이상 7천만원 미만-주상복합-월세-고졸,1
5인 가구-3천만원 이상 5천만원 미만-연립/빌라-월세-고졸,1
4인 가구-3천만원 이상 5천만원 미만-아파트-전세-고졸,1
대가족-1천만원 이상 3천만원 미만-연립/빌라-자가-대학 재학,1
5인 가구-1천만원 미만-아파트-전세-대학 재학,1
5인 가구-7천만원 이상 1억원 미만-단독주택-자가-대학 재학,1
2인 가구-1천만원 미만-연립/빌라-월세-고졸,1
3인 가구-3천만원 이상 5천만원 미만-연립/빌라-월세-대학 재학,1
1인 가구-3천만원 이상 5천만원 미만-오피스텔-월세-대학 졸업,1
5인 가구-7천만원 이상 1억원 미만-주상복합-자가-고졸,1
4인 가구-5천만원 이상 7천만원 미만-주상복합-자가-대학 졸업,1
1인 가구-1천만원 미만-오피스텔-월세-대학 재학,1
5인 가구-7천만원 이상 1억원 미만-연립/빌라-자가-대학 재학,1
5인 가구-연간 1억원 이상-연립/빌라-자가-대학 졸업,1
5인 가구-1천만원 미만-아파트-월세-고졸,1
대가족-7천만원 이상 1억원 미만-아파트-월세-대학 재학,1
5인 가구-1천만원 미만-연립/빌라-월세-대학원 재학,1
4인 가구-5천만원 이상 7천만원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),1
대가족-연간 1억원 이상-아파트-전세-대학 재학,1
2인 가구-5천만원 이상 7천만원 미만-연립/빌라-자가-고졸,1
4인 가구-3천만원 이상 5천만원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),1
4인 가구-7천만원 이상 1억원 미만-주상복합-전세-고졸 미만(초/중/고 재학 포함),1
4인 가구-7천만원 이상 1억원 미만-아파트-전세-대학 재학,1
4인 가구-연간 1억원 이상-아파트-자가-대학원 졸업,1
3인 가구-1천만원 미만-아파트-전세-대학 재학,1
3인 가구-5천만원 이상 7천만원 미만-아파트-전세-대학 재학,1
3인 가구-7천만원 이상 1억원 미만-연립/빌라-자가-대학 졸업,1
2인 가구-1천만원 미만-아파트-자가-고졸 미만(초/중/고 재학 포함),1
4인 가구-연간 1억원 이상-연립/빌라-전세-대학 졸업,1
3인 가구-5천만원 이상 7천만원 미만-아파트-자가-고졸,1
5인 가구-3천만원 이상 5천만원 미만-주상복합-전세-대학 졸업,1
대가족-3천만원 이상 5천만원 미만-단독주택-자가-대학 재학,1
5인 가구-1천만원 미만-연립/빌라-전세-대학원 졸업,1
3인 가구-1천만원 이상 3천만원 미만-단독주택-전세-대학 재학,1
4인 가구-1천만원 미만-연립/빌라-자가-고졸,1
대가족-1천만원 이상 3천만원 미만-단독주택-자가-고졸,1
4인 가구-1천만원 미만-아파트-월세-대학 졸업,1
4인 가구-연간 1억원 이상-연립/빌라-월세-대학 졸업,1
4인 가구-1천만원 이상 3천만원 미만-연립/빌라-월세-고졸 미만(초/중/고 재학 포함),1
4인 가구-5천만원 이상 7천만원 미만-연립/빌라-월세-고졸,1
4인 가구-3천만원 이상 5천만원 미만-아파트-자가-대학원 재학,1
4인 가구-5천만원 이상 7천만원 미만-아파트-자가-대학원 졸업,1
2인 가구-7천만원 이상 1억원 미만-연립/빌라-자가-대학 졸업,1
5인 가구-5천만원 이상 7천만원 미만-연립/빌라-전세-고졸 미만(초/중/고 재학 포함),1
대가족-5천만원 이상 7천만원 미만-주상복합-전세-대학 졸업,1
3인 가구-7천만원 이상 1억원 미만-연립/빌라-자가-고졸,1
4인 가구-3천만원 이상 5천만원 미만-아파트-전세-대학원 졸업,1
4인 가구-7천만원 이상 1억원 미만-아파트-전세-고졸 미만(초/중/고 재학 포함),1
4인 가구-5천만원 이상 7천만원 미만-주상복합-월세-대학 졸업,1
3인 가구-7천만원 이상 1억원 미만-연립/빌라-자가-대학 재학,1
4인 가구-7천만원 이상 1억원 미만-단독주택-자가-대학 졸업,1
대가족-5천만원 이상 7천만원 미만-아파트-자가-고졸,1
2인 가구-1천만원 이상 3천만원 미만-연립/빌라-월세-대학원 재학,1
5인 가구-5천만원 이상 7천만원 미만-연립/빌라-월세-대학 재학,1
대가족-3천만원 이상 5천만원 미만-연립/빌라-자가-대학 졸업,1
3인 가구-3천만원 이상 5천만원 미만-연립/빌라-월세-대학원 재학,1
3인 가구-3천만원 이상 5천만원 미만-단독주택-자가-대학 재학,1
3인 가구-5천만원 이상 7천만원 미만-아파트-자가-대학원 재학,1
2인 가구-1천만원 미만-연립/빌라-월세-대학 졸업,1
3인 가구-1천만원 이상 3천만원 미만-주상복합-전세-대학 졸업,1
4인 가구-7천만원 이상 1억원 미만-아파트-전세-고졸,1
5인 가구-1천만원 이상 3천만원 미만-연립/빌라-전세-대학 재학,1
4인 가구-연간 1억원 이상-단독주택-자가-고졸 미만(초/중/고 재학 포함),1
